Title: Gale2013MORB-1

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5 Mg#
5000.00 1288.15 20.179901 44.452759 -225436.574045 5.879548 23.209261 cpx Na0.01Ca0.21Fe''0.78Mg0.93Fe'''0.02Ti0.01Al0.12Si1.93O6 50.4759 0.193941 2.64491 0.747106 24.3268 0 16.2534 5.24851 0.109407 0 0
5000.00 1283.15 20.234093 44.480613 -226038.861663 5.893086 23.259164 cpx Na0.01Ca0.21Fe''0.78Mg0.93Fe'''0.02Ti0.01Al0.12Si1.93O6 50.4791 0.190092 2.63986 0.736317 24.4038 0 16.2613 5.18096 0.108494 0 0
5000.00 1278.15 20.286862 44.504465 -226625.466148 5.906200 23.307226 cpx Na0.01Ca0.21Fe''0.78Mg0.93Fe'''0.02Ti0.01Al0.12Si1.93O6 50.4822 0.186305 2.63484 0.725609 24.4804 0 16.2687 5.11428 0.107593 0 0
5000.00 1273.15 20.338291 44.524513 -227197.275326 5.918914 23.353544 cpx Na0.01Ca0.21Fe''0.78Mg0.93Fe'''0.02Ti0.01Al0.12Si1.93O6 50.4851 0.182577 2.62985 0.714981 24.5567 0 16.2756 5.04847 0.106703 0 0
5000.00 1268.15 20.388456 44.540939 -227755.115941 5.931251 23.398207 cpx Na0.01Ca0.20Fe''0.79Mg0.93Fe'''0.02Ti0.01Al0.12Si1.93O6 50.4878 0.178907 2.62488 0.704432 24.6326 0 16.282 4.9835 0.105824 0 0
5000.00 1263.15 20.437429 44.553915 -228299.759129 5.943233 23.441300 cpx Na0.01Ca0.20Fe''0.79Mg0.93Fe'''0.02Ti0.01Al0.12Si1.93O6 50.4904 0.175294 2.61994 0.693962 24.7082 0 16.2879 4.91934 0.104956 0 0
5000.00 1258.15 20.485279 44.563600 -228831.925303 5.954877 23.482900 cpx Na0.01Ca0.20Fe''0.79Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.4928 0.171736 2.61501 0.68357 24.7835 0 16.2933 4.85598 0.104098 0 0
5000.00 1253.15 20.532068 44.570142 -229352.288542 5.966204 23.523081 cpx Na0.01Ca0.20Fe''0.79Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.4951 0.168234 2.6101 0.673256 24.8585 0 16.2982 4.7934 0.103249 0 0
5000.00 1248.15 20.577854 44.573683 -229861.480533 5.977230 23.561912 cpx Na0.01Ca0.19Fe''0.80Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.4972 0.164785 2.60521 0.663019 24.9332 0 16.3025 4.73157 0.10241 0 0
5000.00 1243.15 20.622695 44.574353 -230360.094129 5.987972 23.599456 cpx Na0.01Ca0.19Fe''0.80Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.4992 0.161389 2.60033 0.652859 25.0077 0 16.3064 4.67047 0.10158 0 0
5000.00 1238.15 20.666642 44.572274 -230848.686546 5.998445 23.635775 cpx Na0.01Ca0.19Fe''0.80Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.5011 0.158045 2.59547 0.642776 25.082 0 16.3098 4.6101 0.10076 0 0
5000.00 1233.15 20.709745 44.567563 -231327.782269 6.008663 23.670925 cpx Na0.01Ca0.19Fe''0.80Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.5027 0.154752 2.59061 0.632768 25.156 0 16.3128 4.55043 0.0999476 0 0
5000.00 1228.15 20.752051 44.560329 -231797.875684 6.018640 23.704961 cpx Na0.01Ca0.18Fe''0.81Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.5043 0.151509 2.58577 0.622837 25.2298 0 16.3152 4.49145 0.0991439 0 0
5000.00 1223.15 20.793603 44.550673 -232259.433463 6.028390 23.737933 cpx Na0.01Ca0.18Fe''0.81Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.5056 0.148316 2.58093 0.612981 25.3034 0 16.3172 4.43315 0.0983484 0 0
5000.00 1218.15 20.834444 44.538693 -232712.896743 6.037923 23.769889 cpx Na0.01Ca0.18Fe''0.81Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.5069 0.145171 2.5761 0.603201 25.3769 0 16.3187 4.3755 0.0975608 0 0
5000.00 1213.15 20.874614 44.524479 -233158.683108 6.047252 23.800874 cpx Na0.01Ca0.18Fe''0.81Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.5079 0.142074 2.57128 0.593495 25.4502 0 16.3198 4.31849 0.0967808 0 0
5000.00 1208.15 20.914150 44.508119 -233597.188407 6.056388 23.830931 cpx Na0.01Ca0.17Fe''0.82Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.5089 0.139024 2.56645 0.583865 25.5233 0 16.3204 4.26212 0.0960083 0 0
5000.00 1203.15 20.953087 44.489695 -234028.788413 6.065341 23.860100 cpx Na0.01Ca0.17Fe''0.82Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.5096 0.13602 2.56163 0.57431 25.5963 0 16.3205 4.20637 0.095243 0 0
5000.00 1198.15 20.991462 44.469282 -234453.840354 6.074121 23.888422 cpx Na0.01Ca0.17Fe''0.82Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.5103 0.133062 2.55681 0.56483 25.6692 0 16.3201 4.15122 0.0944846 0 0
5000.00 1193.15 21.029305 44.446957 -234872.684317 6.082737 23.915931 cpx Na0.01Ca0.17Fe''0.82Mg0.93Fe'''0.02Ti0.00Al0.12Si1.93O6 50.5108 0.13015 2.55199 0.555425 25.7419 0 16.3193 4.09667 0.093733 0 0
5000.00 1188.15 21.066648 44.422787 -235285.644548 6.091199 23.942664 cpx Na0.01Ca0.17Fe''0.83Mg0.93Fe'''0.02Ti0.00Al0.11Si1.93O6 50.5111 0.127282 2.54716 0.546094 25.8146 0 16.3181 4.0427 0.0929879 0 0
5000.00 1183.15 21.103521 44.396839 -235693.030650 6.099514 23.968654 cpx Na0.01Ca0.16Fe''0.83Mg0.93Fe'''0.02Ti0.00Al0.11Si1.93O6 50.5113 0.124457 2.54233 0.536838 25.8871 0 16.3164 3.98931 0.0922491 0 0
5000.00 1178.15 21.139954 44.369177 -236095.138701 6.107692 23.993932 cpx Na0.01Ca0.16Fe''0.83Mg0.93Fe'''0.02Ti0.00Al0.11Si1.94O6 50.5114 0.121677 2.53749 0.527657 25.9596 0 16.3143 3.93647 0.0915165 0 0
5000.00 1173.15 21.175972 44.339861 -236492.252291 6.115740 24.018529 cpx Na0.01Ca0.16Fe''0.83Mg0.93Fe'''0.01Ti0.00Al0.11Si1.94O6 50.5113 0.118939 2.53264 0.518551 26.032 0 16.3117 3.88419 0.0907898 0 0
5000.00 1168.15 21.211603 44.308949 -236884.643488 6.123666 24.042474 cpx Na0.01Ca0.16Fe''0.84Mg0.93Fe'''0.01Ti0.00Al0.11Si1.94O6 50.511 0.116244 2.52778 0.509519 26.1043 0 16.3086 3.83245 0.0900688 0 0
5000.00 1163.15 21.246872 44.276494 -237272.573752 6.131477 24.065796 cpx Na0.01Ca0.16Fe''0.84Mg0.93Fe'''0.01Ti0.00Al0.11Si1.94O6 50.5106 0.11359 2.52291 0.500563 26.1766 0 16.3051 3.78125 0.0893534 0 0
5000.00 1158.15 21.281803 44.242551 -237656.294786 6.139180 24.088520 cpx Na0.01Ca0.15Fe''0.84Mg0.93Fe'''0.01Ti0.00Al0.11Si1.94O6 50.5101 0.110978 2.51803 0.491681 26.2488 0 16.3012 3.73057 0.0886433 0 0
5000.00 1153.15 21.316421 44.207170 -238036.049345 6.146781 24.110672 cpx Na0.01Ca0.15Fe''0.84Mg0.93Fe'''0.01Ti0.00Al0.11Si1.94O6 50.5094 0.108406 2.51313 0.482874 26.321 0 16.2968 3.6804 0.0879384 0 0
5000.00 1148.15 21.408001 44.286224 -238993.675054 6.170241 24.194261 cpx Na0.01Ca0.15Fe''0.85Mg0.93Fe'''0.01Ti0.00Al0.11Si1.94O6 50.5056 0.105512 2.50312 0.473724 26.4173 0 16.2758 3.63187 0.0871224 0 0
5000.00 1143.15 21.525109 44.414404 -240226.971777 6.201234 24.306356 cpx Na0.01Ca0.15Fe''0.85Mg0.93Fe'''0.01Ti0.00Al0.11Si1.94O6 50.5204 0.101447 2.46424 0.457752 26.5209 0 16.2608 3.58911 0.0854154 0 0
5000.00 1138.15 22.103823 45.485288 -246426.206560 6.363129 24.930152 cpx Na0.01Ca0.15Fe''0.86Mg0.93Fe'''0.01Ti0.00Al0.11Si1.94O6 50.5098 0.0976418 2.43383 0.450848 26.6908 0 16.1891 3.54214 0.0858159 0 0
5000.00 1133.15 22.690917 46.566641 -252704.938722 6.527180 25.561715 cpx Na0.01Ca0.14Fe''0.86Mg0.92Fe'''0.01Ti0.00Al0.11Si1.94O6 50.4989 0.0939811 2.40365 0.444426 26.8602 0 16.1174 3.4951 0.0863679 0 0
5000.00 1128.15 23.248489 47.581201 -258656.607674 6.682652 26.159088 cpx Na0.01Ca0.14Fe''0.87Mg0.92Fe'''0.01Ti0.00Al0.11Si1.94O6 50.4898 0.0904486 2.37307 0.437773 27.0237 0 16.0499 3.44836 0.086897 0 0
5000.00 1123.15 23.616945 48.206669 -262582.243521 6.784410 26.546257 cpx Na0.01Ca0.14Fe''0.87Mg0.92Fe'''0.01Ti0.00Al0.11Si1.94O6 50.4844 0.0870314 2.35003 0.430554 27.1547 0 16.0031 3.40312 0.0870665 0 0
5000.00 1118.15 23.612581 48.075628 -262531.414298 6.780601 26.521351 cpx Na0.01Ca0.14Fe''0.88Mg0.92Fe'''0.01Ti0.00Al0.11Si1.94O6 50.4841 0.0837071 2.34474 0.422517 27.2225 0 15.9952 3.36082 0.0864722 0 0
5000.00 1113.15 23.608568 47.944873 -262483.846100 6.776887 26.496671 cpx Na0.01Ca0.14Fe''0.88Mg0.92Fe'''0.01Ti0.00Al0.11Si1.94O6 50.4835 0.0804855 2.3396 0.414581 27.2903 0 15.9869 3.31873 0.0858839 0 0
5000.00 1108.15 23.604899 47.814383 -262439.456018 6.773266 26.472206 cpx Na0.01Ca0.14Fe''0.88Mg0.92Fe'''0.01Ti0.00Al0.11Si1.94O6 50.4826 0.0773641 2.33461 0.406746 27.3582 0 15.9783 3.27686 0.0853016 0 0
5000.00 1103.15 23.601567 47.684135 -262398.162773 6.769735 26.447948 cpx Na0.01Ca0.13Fe''0.88Mg0.92Fe'''0.01Ti0.00Al0.11Si1.94O6 50.4815 0.0743407 2.32976 0.39901 27.4261 0 15.9693 3.23521 0.0847252 0 0
5000.00 1098.15 23.598565 47.554106 -262359.886672 6.766292 26.423885 cpx Na0.01Ca0.13Fe''0.88Mg0.92Fe'''0.01Ti0.00Al0.11Si1.94O6 50.4801 0.0714129 2.32506 0.391373 27.4941 0 15.96 3.19377 0.0841544 0 0
5000.00 1093.15 23.595887 47.424276 -262324.549581 6.762936 26.400008 cpx Na0.01Ca0.13Fe''0.89Mg0.92Fe'''0.01Ti0.00Al0.11Si1.94O6 50.4784 0.0685785 2.32051 0.383833 27.5621 0 15.9504 3.15255 0.0835894 0 0
5000.00 1088.15 23.593525 47.294622 -262292.074888 6.759664 26.376307 cpx Na0.01Ca0.13Fe''0.89Mg0.91Fe'''0.01Ti0.00Al0.11Si1.94O6 50.4764 0.0658352 2.31611 0.376391 27.6302 0 15.9404 3.11155 0.0830299 0 0
5000.00 1083.15 23.591473 47.165126 -262262.387486 6.756474 26.352772 cpx Na0.01Ca0.13Fe''0.89Mg0.91Fe'''0.01Ti0.00Al0.10Si1.94O6 50.4742 0.063181 2.31185 0.369044 27.6984 0 15.9301 3.07078 0.0824758 0 0
5000.00 1078.15 23.589725 47.035765 -262235.413741 6.753366 26.329395 cpx Na0.01Ca0.13Fe''0.89Mg0.91Fe'''0.01Ti0.00Al0.10Si1.94O6 50.4717 0.0606135 2.30775 0.361794 27.7666 0 15.9194 3.03023 0.0819271 0 0
5000.00 1073.15 23.588275 46.906520 -262211.081481 6.750336 26.306166 cpx Na0.01Ca0.12Fe''0.90Mg0.91Fe'''0.01Ti0.00Al0.10Si1.94O6 50.4689 0.0581308 2.30379 0.354637 27.8348 0 15.9084 2.98991 0.0813836 0 0
5000.00 1068.15 23.587117 46.777372 -262189.319982 6.747383 26.283075 cpx Na0.01Ca0.12Fe''0.90Mg0.91Fe'''0.01Ti0.00Al0.10Si1.94O6 50.4659 0.0557306 2.29997 0.347575 27.9032 0 15.897 2.94982 0.0808451 0 0
5000.00 1063.15 23.586245 46.648301 -262170.059957 6.744505 26.260114 cpx Na0.01Ca0.12Fe''0.90Mg0.91Fe'''0.01Ti0.00Al0.10Si1.94O6 50.4625 0.0534109 2.29631 0.340606 27.9715 0 15.8853 2.90995 0.0803115 0 0
5000.00 1058.15 23.585653 46.519288 -262153.233561 6.741700 26.237274 cpx Na0.01Ca0.12Fe''0.90Mg0.91Fe'''0.01Ti0.00Al0.10Si1.94O6 50.459 0.0511697 2.2928 0.333729 28.04 0 15.8732 2.87032 0.0797828 0 0
5000.00 1053.15 23.585337 46.390314 -262138.774394 6.738968 26.214547 cpx Na0.01Ca0.12Fe''0.91Mg0.91Fe'''0.01Ti0.00Al0.10Si1.94O6 50.4551 0.049005 2.28943 0.326944 28.1085 0 15.8608 2.83092 0.0792586 0 0
5000.00 1048.15 23.585289 46.261361 -262126.617518 6.736306 26.191923 cpx Na0.01Ca0.12Fe''0.91Mg0.91Fe'''0.01Ti0.00Al0.10Si1.94O6 50.451 0.0469148 2.28622 0.320249 28.1771 0 15.848 2.79176 0.0787388 0 0
5000.00 1043.15 23.585506 46.132411 -262116.699486 6.733712 26.169395 cpx Na0.01Ca0.11Fe''0.91Mg0.91Fe'''0.01Ti0.00Al0.10Si1.95O6 50.4466 0.0448971 2.28316 0.313645 28.2458 0 15.8348 2.75283 0.0782233 0 0
5000.00 1038.15 23.585983 46.003446 -262108.958377 6.731185 26.146954 cpx Na0.01Ca0.11Fe''0.91Mg0.91Fe'''0.01Ti0.00Al0.10Si1.95O6 50.442 0.0429501 2.28025 0.307131 28.3145 0 15.8213 2.71414 0.0777117 0 0
5000.00 1033.15 23.586713 45.874450 -262103.333855 6.728725 26.124593 cpx Na0.01Ca0.11Fe''0.92Mg0.91Fe'''0.01Ti0.00Al0.10Si1.95O6 50.4371 0.0410719 2.27749 0.300705 28.3834 0 15.8074 2.67569 0.0772039 0 0
5000.00 1028.15 23.587694 45.745405 -262099.767242 6.726328 26.102303 cpx Na0.01Ca0.11Fe''0.92Mg0.91Fe'''0.01Ti0.00Al0.10Si1.95O6 50.4319 0.0392607 2.27488 0.294367 28.4523 0 15.7932 2.63747 0.0766996 0 0

feldspar_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp formula SiO2 TiO2 Al2O3 Fe2O3 FeO MnO MgO CaO Na2O K2O P2O5
5000.00 1513.15 0.263397 0.657299 -3570.407382 0.098958 0.325927 K0.00Na0.32Ca0.67Al1.67Si2.33O8 51.194 0 31.254 0 0 0 0 13.8395 3.68438 0.02818 0
5000.00 1508.15 3.877116 9.670941 -52563.289433 1.458277 4.796633 K0.00Na0.34Ca0.66Al1.66Si2.34O8 51.6226 0 30.9645 0 0 0 0 13.5006 3.88051 0.0318316 0
5000.00 1503.15 7.355366 18.337757 -99735.315916 2.769527 9.098010 K0.00Na0.36Ca0.64Al1.64Si2.36O8 52.0369 0 30.6845 0 0 0 0 13.1729 4.06977 0.0359268 0
5000.00 1498.15 10.674448 26.597529 -144765.715104 4.023415 13.200704 K0.00Na0.37Ca0.62Al1.62Si2.38O8 52.4346 0 30.4156 0 0 0 0 12.8583 4.25104 0.0404943 0
5000.00 1493.15 13.803843 34.373291 -187240.892009 5.208034 17.066948 K0.00Na0.39Ca0.61Al1.61Si2.39O8 52.8144 0 30.1586 0 0 0 0 12.5576 4.42378 0.0455484 0
5000.00 1488.15 16.722893 41.613068 -226880.526623 6.315184 20.671213 K0.00Na0.40Ca0.59Al1.59Si2.41O8 53.1764 0 29.9135 0 0 0 0 12.271 4.58795 0.0510968 0
5000.00 1483.15 19.426005 48.302810 -263608.200610 7.342370 24.006639 K0.00Na0.42Ca0.58Al1.58Si2.42O8 53.5211 0 29.68 0 0 0 0 11.9979 4.74383 0.057148 0
5000.00 1478.15 21.924251 54.470172 -297573.329730 8.293423 27.086977 K0.00Na0.43Ca0.57Al1.57Si2.43O8 53.849 0 29.4577 0 0 0 0 11.738 4.89163 0.0637209 0
5000.00 1473.15 24.264975 60.232715 -329418.032943 9.185900 29.970747 K0.00Na0.44Ca0.56Al1.56Si2.44O8 54.1586 0 29.2475 0 0 0 0 11.4923 5.03066 0.070902 0
5000.00 1468.15 26.408247 65.492215 -358598.591159 10.004522 32.608771 K0.00Na0.45Ca0.54Al1.54Si2.46O8 54.4545 0 29.0464 0 0 0 0 11.2574 5.16299 0.0786399 0
5000.00 1463.15 28.375508 70.302504 -385404.879191 10.757167 35.027636 K0.00Na0.46Ca0.53Al1.53Si2.47O8 54.7369 0 28.8544 0 0 0 0 11.033 5.28871 0.0869593 0
5000.00 1458.15 30.184315 74.707705 -410074.179176 11.450270 37.249109 K0.01Na0.47Ca0.52Al1.52Si2.48O8 55.0058 0 28.6713 0 0 0 0 10.8192 5.40782 0.0958807 0
5000.00 1453.15 31.849047 78.743982 -432800.836854 12.089086 39.291021 K0.01Na0.48Ca0.51Al1.51Si2.49O8 55.2609 0 28.4973 0 0 0 0 10.6162 5.52021 0.105418 0
5000.00 1448.15 33.381432 82.440831 -453743.371847 12.677876 41.167912 K0.01Na0.49Ca0.50Al1.50Si2.50O8 55.5017 0 28.3328 0 0 0 0 10.4243 5.62562 0.115574 0
5000.00 1443.15 34.790928 85.822013 -473029.713811 13.220042 42.891503 K0.01Na0.50Ca0.49Al1.49Si2.51O8 55.7272 0 28.1785 0 0 0 0 10.2444 5.7236 0.126337 0
5000.00 1438.15 36.084971 88.906152 -490760.599047 13.718210 44.471001 K0.01Na0.51Ca0.49Al1.49Si2.51O8 55.9359 0 28.0353 0 0 0 0 10.0776 5.81348 0.137669 0
5000.00 1433.15 37.276771 91.726345 -507114.584483 14.177276 45.926717 K0.01Na0.51Ca0.48Al1.48Si2.52O8 56.1279 0 27.9033 0 0 0 0 9.92382 5.89517 0.149758 0
5000.00 1428.15 38.353289 94.250028 -521915.623302 14.591952 47.235142 K0.01Na0.52Ca0.47Al1.47Si2.53O8 56.2981 0 27.7859 0 0 0 0 9.78723 5.96651 0.16227 0
5000.00 1423.15 39.306522 96.457184 -535056.258981 14.958875 48.389893 K0.01Na0.52Ca0.47Al1.47Si2.53O8 56.442 0 27.6862 0 0 0 0 9.6714 6.02568 0.174795 0
5000.00 1418.15 40.129490 98.330869 -546442.282143 15.275140 49.382452 K0.01Na0.53Ca0.46Al1.46Si2.54O8 56.5567 0 27.6062 0 0 0 0 9.57864 6.0716 0.186912 0
5000.00 1413.15 40.813281 99.850113 -555952.389767 15.537210 50.202033 K0.01Na0.53Ca0.46Al1.46Si2.54O8 56.6415 0 27.5465 0 0 0 0 9.50961 6.10426 0.198104 0
5000.00 1408.15 41.355765 101.011710 -563555.922994 15.744323 50.846347 K0.01Na0.53Ca0.46Al1.46Si2.54O8 56.6996 0 27.5052 0 0 0 0 9.46197 6.12533 0.207921 0
5000.00 1403.15 41.769736 101.849835 -569423.662965 15.901577 51.331546 K0.01Na0.53Ca0.45Al1.45Si2.55O8 56.7371 0 27.4781 0 0 0 0 9.43086 6.1378 0.216183 0
5000.00 1398.15 42.152528 102.589124 -574901.812339 16.043473 51.775433 K0.01Na0.53Ca0.45Al1.45Si2.55O8 56.6986 0 27.5025 0 0 0 0 9.46002 6.11609 0.222793 0
5000.00 1393.15 42.508641 103.255895 -580028.130051 16.174491 52.185612 K0.01Na0.53Ca0.46Al1.46Si2.54O8 56.6459 0 27.5367 0 0 0 0 9.50054 6.08854 0.228235 0
5000.00 1388.15 42.846615 103.877507 -584907.621972 16.299047 52.573364 K0.01Na0.53Ca0.46Al1.46Si2.54O8 56.6044 0 27.5636 0 0 0 0 9.5324 6.06625 0.233401 0
5000.00 1383.15 43.160790 104.439509 -589464.213042 16.414809 52.931643 K0.01Na0.53Ca0.46Al1.46Si2.54O8 56.5696 0 27.5859 0 0 0 0 9.55894 6.04728 0.238276 0
5000.00 1378.15 43.448236 104.934484 -593658.502021 16.520549 53.256815 K0.01Na0.53Ca0.46Al1.46Si2.54O8 56.5389 0 27.6055 0 0 0 0 9.58227 6.03044 0.2428 0
5000.00 1373.15 43.710432 105.366018 -597510.746303 16.616772 53.550692 K0.01Na0.52Ca0.46Al1.46Si2.54O8 56.511 0 27.6234 0 0 0 0 9.60351 6.01508 0.24697 0
5000.00 1368.15 43.950780 105.742412 -601067.243556 16.704739 53.817447 K0.01Na0.52Ca0.46Al1.46Si2.54O8 56.485 0 27.6401 0 0 0 0 9.62335 6.00076 0.250823 0
5000.00 1363.15 44.171795 106.069924 -604362.072574 16.785397 54.060180 K0.01Na0.52Ca0.46Al1.46Si2.54O8 56.4605 0 27.6558 0 0 0 0 9.64203 5.98732 0.254379 0
5000.00 1358.15 44.376103 106.355041 -607430.876861 16.859736 54.282125 K0.01Na0.52Ca0.46Al1.46Si2.54O8 56.4372 0 27.6707 0 0 0 0 9.65976 5.97463 0.257669 0
5000.00 1353.15 44.565966 106.603345 -610304.322522 16.928611 54.486064 K0.01Na0.52Ca0.47Al1.47Si2.53O8 56.4151 0 27.685 0 0 0 0 9.67669 5.96257 0.260722 0
5000.00 1348.15 44.743281 106.819528 -613008.150590 16.992741 54.674330 K0.02Na0.52Ca0.47Al1.47Si2.53O8 56.3938 0 27.6986 0 0 0 0 9.69292 5.95107 0.263561 0
5000.00 1343.15 44.979877 107.171221 -616532.867771 17.078735 54.934182 K0.02Na0.52Ca0.47Al1.47Si2.53O8 56.3598 0 27.7211 0 0 0 0 9.71937 5.93401 0.265789 0
5000.00 1338.15 45.169417 107.410522 -619411.421325 17.147266 55.136455 K0.02Na0.52Ca0.47Al1.47Si2.53O8 56.3347 0 27.7374 0 0 0 0 9.73873 5.92103 0.268114 0
5000.00 1333.15 45.340949 107.605360 -622044.273672 17.209069 55.316460 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.3123 0 27.752 0 0 0 0 9.75597 5.90938 0.270327 0
5000.00 1328.15 45.497247 107.762398 -624469.449425 17.265173 55.477594 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.2921 0 27.7652 0 0 0 0 9.77157 5.89878 0.272419 0
5000.00 1323.15 45.640501 107.886910 -626716.885280 17.316391 55.622535 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.2735 0 27.7772 0 0 0 0 9.78585 5.88903 0.274388 0
5000.00 1318.15 45.772468 107.983134 -628810.561454 17.363380 55.753433 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.2563 0 27.7884 0 0 0 0 9.79904 5.88 0.276241 0
5000.00 1313.15 45.894575 108.054531 -630769.984771 17.406672 55.872037 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.2404 0 27.7987 0 0 0 0 9.81132 5.87158 0.277983 0
5000.00 1308.15 46.008004 108.103851 -632611.378908 17.446707 56.341285 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.2254 0 27.8084 0 0 0 0 9.82282 5.8637 0.279621 0
5000.00 1303.15 46.113747 108.132329 -634349.818522 17.483810 56.441231 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.2113 0 27.8176 0 0 0 0 9.83364 5.85628 0.281163 0
5000.00 1298.15 46.212640 108.143262 -635995.031080 17.518345 56.532591 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1981 0 27.8262 0 0 0 0 9.84385 5.84928 0.282615 0
5000.00 1293.15 46.305390 108.138364 -637556.623080 17.550575 56.616237 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1855 0 27.8344 0 0 0 0 9.85354 5.84264 0.283983 0
5000.00 1288.15 46.303435 107.914423 -637812.417867 17.547490 56.584987 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.185 0 27.8346 0 0 0 0 9.85384 5.84232 0.284188 0
5000.00 1283.15 46.290934 107.665596 -637922.456695 17.540476 56.540853 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.186 0 27.834 0 0 0 0 9.8531 5.84271 0.284265 0
5000.00 1278.15 46.278368 107.415989 -638031.300585 17.533442 56.496535 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1869 0 27.8333 0 0 0 0 9.85236 5.84309 0.284342 0
5000.00 1273.15 46.265736 107.165597 -638138.942823 17.526386 56.452038 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1878 0 27.8327 0 0 0 0 9.85162 5.84346 0.28442 0
5000.00 1268.15 46.253038 106.914416 -638245.376752 17.519310 56.407367 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1887 0 27.8321 0 0 0 0 9.85089 5.84384 0.284498 0
5000.00 1263.15 46.240274 106.662440 -638350.595784 17.512212 56.362528 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1896 0 27.8315 0 0 0 0 9.85016 5.84421 0.284576 0
5000.00 1258.15 46.227443 106.409666 -638454.593410 17.505092 56.317527 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1905 0 27.8308 0 0 0 0 9.84943 5.84458 0.284655 0
5000.00 1253.15 46.214545 106.156087 -638557.363202 17.497951 56.272373 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1914 0 27.8302 0 0 0 0 9.84871 5.84495 0.284735 0
5000.00 1248.15 46.201580 105.901700 -638658.898828 17.490789 56.227072 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1923 0 27.8296 0 0 0 0 9.848 5.84531 0.284815 0
5000.00 1243.15 46.188547 105.646498 -638759.194058 17.483604 56.181632 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1932 0 27.829 0 0 0 0 9.84729 5.84567 0.284895 0
5000.00 1238.15 46.175446 105.390476 -638858.242777 17.476397 56.136064 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.194 0 27.8284 0 0 0 0 9.84658 5.84603 0.284976 0
5000.00 1233.15 46.162277 105.133631 -638956.038995 17.469168 56.090378 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1949 0 27.8278 0 0 0 0 9.84588 5.84639 0.285057 0
5000.00 1228.15 46.149039 104.875955 -639052.576856 17.461917 56.044584 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1958 0 27.8272 0 0 0 0 9.84518 5.84674 0.285139 0
5000.00 1223.15 46.135732 104.617444 -639147.850655 17.454643 55.998695 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1966 0 27.8266 0 0 0 0 9.84448 5.84709 0.285221 0
5000.00 1218.15 46.122355 104.358092 -639241.854846 17.447347 55.952724 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1975 0 27.826 0 0 0 0 9.84379 5.84744 0.285304 0
5000.00 1213.15 46.108909 104.097893 -639334.584057 17.440028 55.906687 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1984 0 27.8254 0 0 0 0 9.8431 5.84778 0.285387 0
5000.00 1208.15 46.095393 103.836843 -639426.033108 17.432686 55.860598 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.1992 0 27.8248 0 0 0 0 9.84242 5.84812 0.285471 0
5000.00 1203.15 46.081807 103.574934 -639516.197019 17.425321 55.814477 K0.02Na0.51Ca0.47Al1.47Si2.53O8 56.2 0 27.8242 0 0 0 0 9.84174 5.84846 0.285555 0
